words@rvb1977m	@rvb1977m	182.136	182.533	это
words@rvb1977m	@rvb1977m	182.533	182.93	все
words@rvb1977m	@rvb1977m	182.93	183.327	строилось
words@rvb1977m	@rvb1977m	183.327	183.724	в
words@rvb1977m	@rvb1977m	183.724	184.121	то
words@rvb1977m	@rvb1977m	184.121	184.518	время
words@rvb1977m	@rvb1977m	184.518	184.915	ходили
words@rvb1977m	@rvb1977m	184.915	185.312	рабочие
words@rvb1977m	@rvb1977m	185.312	185.709	носили
words@rvb1977m	@rvb1977m	185.709	186.106	цемент
words@rvb1977m	@rvb1977m	186.106	186.503	плитки
words@rvb1977m	@rvb1977m	186.503	186.9	вот
words@rvb1977m	@rvb1977m	186.9	187.297	это
words@rvb1977m	@rvb1977m	187.297	187.694	мы
words@rvb1977m	@rvb1977m	187.694	188.091	все
words@rvb1977m	@rvb1977m	188.091	188.503	делали
words@rvb1977m	@rvb1977m	191.675	192.143	сложно
words@rvb1977m	@rvb1977m	192.143	192.611	конечно
words@rvb1977m	@rvb1977m	192.975	193.401	знакомая
words@rvb1977m	@rvb1977m	193.401	193.827	ехала
words@rvb1977m	@rvb1977m	193.827	194.253	ее
words@rvb1977m	@rvb1977m	194.253	194.679	подвозил
words@rvb1977m	@rvb1977m	194.679	195.105	какой-то
words@rvb1977m	@rvb1977m	195.105	195.531	мужчина
words@rvb1977m	@rvb1977m	195.531	195.957	который
words@rvb1977m	@rvb1977m	195.957	196.383	оказался
words@rvb1977m	@rvb1977m	196.383	196.809	вот
words@rvb1977m	@rvb1977m	196.809	197.235	прорабом
words@rvb1977m	@rvb1977m	197.235	197.661	на
words@rvb1977m	@rvb1977m	197.661	198.087	этой
words@rvb1977m	@rvb1977m	198.087	198.523	стройке
words@rvb1977m	@rvb1977m	199.722	200.041	и
words@rvb1977m	@rvb1977m	200.041	200.36	меня
words@rvb1977m	@rvb1977m	200.36	200.679	сюда
words@rvb1977m	@rvb1977m	200.679	201.0	взяли
words@rvb1977m	@rvb1977m	206.375	206.667	нет
words@rvb1977m	@rvb1977m	206.667	206.959	это
words@rvb1977m	@rvb1977m	206.959	207.251	же
words@rvb1977m	@rvb1977m	207.251	207.543	моя
words@rvb1977m	@rvb1977m	207.543	207.835	профессия
words@rvb1977m	@rvb1977m	207.835	208.127	почему
words@rvb1977m	@rvb1977m	208.127	208.419	это
words@rvb1977m	@rvb1977m	208.419	208.718	фигня
words@rvb1977m	@rvb1977m	208.781	209.182	потому
words@rvb1977m	@rvb1977m	209.182	209.583	что
words@rvb1977m	@rvb1977m	209.583	209.984	музыкального
words@rvb1977m	@rvb1977m	209.984	210.385	образования
words@rvb1977m	@rvb1977m	210.385	210.786	нет
words@rvb1977m	@rvb1977m	210.786	211.187	и
words@rvb1977m	@rvb1977m	211.187	211.588	я
words@rvb1977m	@rvb1977m	211.588	211.989	не
words@rvb1977m	@rvb1977m	211.989	212.39	учился
words@rvb1977m	@rvb1977m	212.39	212.791	на
words@rvb1977m	@rvb1977m	212.791	213.192	на
words@rvb1977m	@rvb1977m	213.192	213.593	на
words@rvb1977m	@rvb1977m	213.593	213.994	музыканта
words@rvb1977m	@rvb1977m	213.994	214.395	я
words@rvb1977m	@rvb1977m	214.395	214.796	строитель
words@rvb1977m	@rvb1977m	214.796	215.197	да
words@rvb1977m	@rvb1977m	215.197	215.598	по
words@rvb1977m	@rvb1977m	215.598	215.999	образованию
words@rvb1977m	@rvb1977m	215.999	216.4	я
words@rvb1977m	@rvb1977m	216.4	216.801	искал
words@rvb1977m	@rvb1977m	216.801	217.202	работу
words@rvb1977m	@rvb1977m	217.202	217.603	и
words@rvb1977m	@rvb1977m	217.603	218.004	пытался
words@rvb1977m	@rvb1977m	218.004	218.423	понять
words@rvb1977m	@rvb1977m	219.979	220.445	кому
words@rvb1977m	@rvb1977m	220.445	220.911	мне
words@rvb1977m	@rvb1977m	220.911	221.377	позвонить
words@rvb1977m	@rvb1977m	221.377	221.843	чтобы
words@rvb1977m	@rvb1977m	221.843	222.309	заняться
words@rvb1977m	@rvb1977m	222.309	222.779	музыкой
words@rvb1977m	@rvb1977m	223.054	223.356	там
words@rvb1977m	@rvb1977m	223.557	223.95	кому
words@rvb1977m	@rvb1977m	223.95	224.343	где
words@rvb1977m	@rvb1977m	224.343	224.736	продюссерские
words@rvb1977m	@rvb1977m	224.736	225.129	центры
words@rvb1977m	@rvb1977m	225.129	225.524	ваши
words@rvb1977m	@rvb1977m	226.134	226.593	и
words@rvb1977m	@rvb1977m	226.593	227.052	я
words@rvb1977m	@rvb1977m	227.052	227.511	достал
words@rvb1977m	@rvb1977m	227.511	227.97	увидел
words@rvb1977m	@rvb1977m	227.97	228.429	книгу
words@rvb1977m	@rvb1977m	228.429	228.888	большую
words@rvb1977m	@rvb1977m	228.888	229.347	вот
words@rvb1977m	@rvb1977m	229.347	229.806	эту
words@rvb1977m	@rvb1977m	229.806	230.265	желтую
words@rvb1977m	@rvb1977m	230.265	230.724	с
words@rvb1977m	@rvb1977m	230.724	231.183	телефонами
words@rvb1977m	@rvb1977m	231.183	231.642	и
words@rvb1977m	@rvb1977m	231.642	232.101	рекламой
words@rvb1977m	@rvb1977m	232.994	233.346	и
words@rvb1977m	@rvb1977m	233.346	233.698	увидел
words@rvb1977m	@rvb1977m	233.698	234.05	там
words@rvb1977m	@rvb1977m	234.05	234.402	столько
words@rvb1977m	@rvb1977m	234.402	234.754	что
words@rvb1977m	@rvb1977m	234.754	235.106	там
words@rvb1977m	@rvb1977m	235.106	235.458	только
words@rvb1977m	@rvb1977m	235.458	235.81	не
words@rvb1977m	@rvb1977m	235.81	236.162	было
words@rvb1977m	@rvb1977m	236.162	236.514	такие
words@rvb1977m	@rvb1977m	236.514	236.866	предложения
words@rvb1977m	@rvb1977m	236.866	237.218	и
words@rvb1977m	@rvb1977m	237.218	237.57	там
words@rvb1977m	@rvb1977m	237.57	237.922	где-то
words@rvb1977m	@rvb1977m	237.922	238.274	в
words@rvb1977m	@rvb1977m	238.274	238.626	конце
words@rvb1977m	@rvb1977m	238.626	238.978	я
words@rvb1977m	@rvb1977m	238.978	239.33	нашел
words@rvb1977m	@rvb1977m	239.33	239.682	что-то
words@rvb1977m	@rvb1977m	239.682	240.034	связанное
words@rvb1977m	@rvb1977m	240.034	240.386	с
words@rvb1977m	@rvb1977m	240.386	240.738	музыкой
words@rvb1977m	@rvb1977m	240.738	241.09	продюссерский
words@rvb1977m	@rvb1977m	241.09	241.465	центр
words@rvb1977m	@rvb1977m	242.113	242.699	там
words@rvb1977m	@rvb1977m	242.699	243.285	типа
words@rvb1977m	@rvb1977m	243.285	243.872	приходите
words@rvb1977m	@rvb1977m	245.092	245.562	приносите
words@rvb1977m	@rvb1977m	245.562	246.032	свой
words@rvb1977m	@rvb1977m	246.032	246.502	материал
words@rvb1977m	@rvb1977m	248.675	249.099	у
words@rvb1977m	@rvb1977m	249.099	249.523	нас
words@rvb1977m	@rvb1977m	249.523	249.947	продюссерский
words@rvb1977m	@rvb1977m	249.947	250.371	центр
words@rvb1977m	@rvb1977m	250.371	250.795	мы
words@rvb1977m	@rvb1977m	250.795	251.219	занимаемся
words@rvb1977m	@rvb1977m	251.219	251.643	молодыми
words@rvb1977m	@rvb1977m	251.643	252.067	талантами
words@rvb1977m	@rvb1977m	252.067	252.491	алло
words@rvb1977m	@rvb1977m	252.491	252.915	мы
words@rvb1977m	@rvb1977m	252.915	253.339	ищем
words@rvb1977m	@rvb1977m	253.339	253.763	таланты
words@rvb1977m	@rvb1977m	253.763	254.187	буквально
words@rvb1977m	@rvb1977m	254.187	254.615	так
words@rvb1977m	@rvb1977m	256.093	256.552	я
words@rvb1977m	@rvb1977m	256.552	257.012	звонил
words@rvb1977m	@rvb1977m	257.59	258.201	половина
words@rvb1977m	@rvb1977m	258.201	258.812	номеров
words@rvb1977m	@rvb1977m	258.812	259.423	просто
words@rvb1977m	@rvb1977m	259.423	260.034	там
words@rvb1977m	@rvb1977m	260.034	260.645	не
words@rvb1977m	@rvb1977m	260.645	261.256	подходил
words@rvb1977m	@rvb1977m	261.256	261.867	никто
words@rvb1977m	@rvb1977m	261.867	262.478	к
words@rvb1977m	@rvb1977m	262.478	263.094	телефону
words@rvb1977m	@rvb1977m	263.45	263.842	потом
words@rvb1977m	@rvb1977m	263.842	264.234	кто-то
words@rvb1977m	@rvb1977m	264.234	264.626	подходил
words@rvb1977m	@rvb1977m	264.626	265.018	я
words@rvb1977m	@rvb1977m	265.018	265.41	говорю
words@rvb1977m	@rvb1977m	265.41	265.802	здравствуйте
words@rvb1977m	@rvb1977m	265.802	266.194	я
words@rvb1977m	@rvb1977m	266.194	266.586	приехал
words@rvb1977m	@rvb1977m	266.586	266.978	из
words@rvb1977m	@rvb1977m	266.978	267.37	Таганрога
words@rvb1977m	@rvb1977m	267.37	267.762	я
words@rvb1977m	@rvb1977m	267.762	268.154	пишу
words@rvb1977m	@rvb1977m	268.154	268.546	песни
words@rvb1977m	@rvb1977m	268.546	268.938	да
words@rvb1977m	@rvb1977m	268.938	269.33	я
words@rvb1977m	@rvb1977m	269.33	269.722	хочу
words@rvb1977m	@rvb1977m	269.722	270.114	петь
words@rvb1977m	@rvb1977m	270.114	270.506	вот
words@rvb1977m	@rvb1977m	270.506	270.898	они
words@rvb1977m	@rvb1977m	270.898	271.29	мне
words@rvb1977m	@rvb1977m	271.29	271.682	говорили
words@rvb1977m	@rvb1977m	271.682	272.074	ну
words@rvb1977m	@rvb1977m	272.074	272.466	через
words@rvb1977m	@rvb1977m	272.466	272.858	две
words@rvb1977m	@rvb1977m	272.858	273.25	недельки
words@rvb1977m	@rvb1977m	273.25	273.649	перезвоните
words@rvb1977m	@rvb1977m	275.135	275.449	я
words@rvb1977m	@rvb1977m	275.449	275.763	очень
words@rvb1977m	@rvb1977m	275.763	276.077	удивлялся
words@rvb1977m	@rvb1977m	276.077	276.391	думаю
words@rvb1977m	@rvb1977m	276.391	276.705	как
words@rvb1977m	@rvb1977m	276.705	277.019	Им
words@rvb1977m	@rvb1977m	277.019	277.333	не
words@rvb1977m	@rvb1977m	277.333	277.647	нужны
words@rvb1977m	@rvb1977m	277.647	277.962	таланты
words@rvb1977m	@rvb1977m	278.491	278.741	ну
words@rvb1977m	@rvb1977m	278.741	278.991	потом
words@rvb1977m	@rvb1977m	278.991	279.241	я
words@rvb1977m	@rvb1977m	279.241	279.491	понял
words@rvb1977m	@rvb1977m	279.491	279.741	что
words@rvb1977m	@rvb1977m	279.741	279.991	это
words@rvb1977m	@rvb1977m	279.991	280.241	все
words@rvb1977m	@rvb1977m	280.241	280.491	бессмысленно
words@rvb1977m	@rvb1977m	280.491	280.741	это
words@rvb1977m	@rvb1977m	280.741	280.991	ничего
words@rvb1977m	@rvb1977m	280.991	281.241	не
words@rvb1977m	@rvb1977m	281.241	281.497	работает
words@rvb1977m	@rvb1977m	282.736	283.425	это
words@rvb1977m	@rvb1977m	283.425	284.114	все
words@rvb1977m	@rvb1977m	284.114	284.803	какое-то
words@rvb1977m	@rvb1977m	284.803	285.494	надувательство
words@rvb1977m	@rvb1977m	286.091	286.629	и
words@rvb1977m	@rvb1977m	286.629	287.167	я
words@rvb1977m	@rvb1977m	287.167	287.705	решил
words@rvb1977m	@rvb1977m	287.705	288.243	искать
words@rvb1977m	@rvb1977m	288.243	288.781	работу
words@rvb1977m	@rvb1977m	288.781	289.319	для
words@rvb1977m	@rvb1977m	289.319	289.857	того
words@rvb1977m	@rvb1977m	289.857	290.395	чтобы
words@rvb1977m	@rvb1977m	290.395	290.933	просто
words@rvb1977m	@rvb1977m	290.933	291.473	жить
words@rvb1977m	@rvb1977m	297.557	298.194	откры
words@rvb1977m	@rvb1977m	298.194	298.832	открывайте
words@rvb1977m	@rvb1977m	299.059	299.639	открывайте
words@rvb1977m	@rvb1977m	299.639	300.22	все
words@rvb1977m	@rvb1977m	300.904	301.278	давайте
words@rvb1977m	@rvb1977m	301.278	301.652	все-таки
words@rvb1977m	@rvb1977m	301.652	302.026	я
words@rvb1977m	@rvb1977m	302.026	302.4	открою
words@rvb1977m	@rvb1977m	302.4	302.774	потому
words@rvb1977m	@rvb1977m	302.774	303.148	что
words@rvb1977m	@rvb1977m	303.148	303.522	ногти
words@rvb1977m	@rvb1977m	303.522	303.896	опять
words@rvb1977m	@rvb1977m	303.896	304.27	же
words@rvb1977m	@rvb1977m	304.27	304.644	а
words@rvb1977m	@rvb1977m	304.644	305.018	у
words@rvb1977m	@rvb1977m	305.018	305.392	меня
words@rvb1977m	@rvb1977m	305.392	305.766	нет
words@rvb1977m	@rvb1977m	305.766	306.148	их
words@rvb1977m	@rvb1977m	310.046	310.62	с
words@rvb1977m	@rvb1977m	310.62	311.194	красочкой
words@rvb1977m	@rvb1977m	312.003	312.503	это
words@rvb1977m	@rvb1977m	312.503	313.003	скорее
words@rvb1977m	@rvb1977m	313.003	313.503	всего
words@rvb1977m	@rvb1977m	313.503	314.003	водоэмульсионная
words@rvb1977m	@rvb1977m	314.003	314.506	краска
words@rvb1977m	@rvb1977m	316.478	317.044	перчатки
words@rvb1977m	@rvb1977m	317.044	317.61	можно
words@rvb1977m	@rvb1977m	317.61	318.176	пожалуйста
words@rvb1977m	@rvb1977m	319.215	319.654	вот
words@rvb1977m	@rvb1977m	319.654	320.093	эта
words@rvb1977m	@rvb1977m	320.093	320.532	штука
words@rvb1977m	@rvb1977m	320.532	320.971	это
words@rvb1977m	@rvb1977m	320.971	321.41	ванна
words@rvb1977m	@rvb1977m	321.41	321.849	называется
words@rvb1977m	@rvb1977m	321.849	322.288	а
words@rvb1977m	@rvb1977m	322.288	322.727	вот
words@rvb1977m	@rvb1977m	322.727	323.166	эта
words@rvb1977m	@rvb1977m	323.166	323.605	штука
words@rvb1977m	@rvb1977m	323.605	324.044	здесь
words@rvb1977m	@rvb1977m	324.044	324.483	очищается
words@rvb1977m	@rvb1977m	324.483	324.922	а
words@rvb1977m	@rvb1977m	324.922	325.361	точнее
words@rvb1977m	@rvb1977m	325.361	325.8	снимается
words@rvb1977m	@rvb1977m	325.8	326.239	да
words@rvb1977m	@rvb1977m	326.239	326.678	лищняя
words@rvb1977m	@rvb1977m	326.678	327.117	краска
words@rvb1977m	@rvb1977m	327.117	327.556	с
words@rvb1977m	@rvb1977m	327.556	327.999	валика
words@iys1984f	@iys1984f	0.5	0.844	а
words@iys1984f	@iys1984f	0.844	1.105	зачем
words@iys1984f	@iys1984f	1.105	1.246	ты
words@iys1984f	@iys1984f	1.246	1.507	поехал
words@iys1984f	@iys1984f	1.507	1.688	в
words@iys1984f	@iys1984f	1.688	1.979	Москву
words@iys1984f	@iys1984f	122.11	122.19	а
words@iys1984f	@iys1984f	122.19	122.291	что
words@iys1984f	@iys1984f	122.291	122.643	вообще
words@iys1984f	@iys1984f	122.643	123.14	ты
words@iys1984f	@iys1984f	123.14	123.412	тогда
words@iys1984f	@iys1984f	123.412	123.728	знал
words@iys1984f	@iys1984f	123.728	123.788	о
words@iys1984f	@iys1984f	123.788	124.095	Москве
words@iys1984f	@iys1984f	166.011	166.185	ты
words@iys1984f	@iys1984f	166.185	166.467	сюда
words@iys1984f	@iys1984f	166.467	166.673	явно
words@iys1984f	@iys1984f	166.673	166.914	не
words@iys1984f	@iys1984f	166.914	167.06	из
words@iys1984f	@iys1984f	167.06	167.487	культуры
words@iys1984f	@iys1984f	167.487	167.778	ходил
words@iys1984f	@iys1984f	167.778	168.13	смотреть
words@iys1984f	@iys1984f	174.725	174.924	вот
words@iys1984f	@iys1984f	174.924	175.105	где
words@iys1984f	@iys1984f	175.105	175.351	ты
words@iys1984f	@iys1984f	175.351	175.939	распевался
words@iys1984f	@iys1984f	175.939	176.175	я
words@iys1984f	@iys1984f	176.175	176.457	поняла
words@iys1984f	@iys1984f	178.366	178.537	что
words@iys1984f	@iys1984f	178.537	178.783	здесь
words@iys1984f	@iys1984f	178.783	179.029	было
words@iys1984f	@iys1984f	188.744	188.889	а
words@iys1984f	@iys1984f	188.889	189.185	сложно
words@iys1984f	@iys1984f	189.185	189.442	тогда
words@iys1984f	@iys1984f	189.442	189.693	было
words@iys1984f	@iys1984f	189.693	190.06	получить
words@iys1984f	@iys1984f	190.06	190.356	работу
words@iys1984f	@iys1984f	190.356	190.829	строителя
words@iys1984f	@iys1984f	190.829	191.075	в
words@iys1984f	@iys1984f	191.075	191.407	Москве
words@iys1984f	@iys1984f	198.91	199.1	мм
words@iys1984f	@iys1984f	201.337	201.402	и
words@iys1984f	@iys1984f	201.402	201.658	никогда
words@iys1984f	@iys1984f	201.658	201.748	не
words@iys1984f	@iys1984f	201.748	201.924	было
words@iys1984f	@iys1984f	201.924	202.195	такого
words@iys1984f	@iys1984f	202.195	202.371	что
words@iys1984f	@iys1984f	202.371	202.668	блин
words@iys1984f	@iys1984f	202.668	202.788	ну
words@iys1984f	@iys1984f	202.788	202.914	я
words@iys1984f	@iys1984f	202.914	203.17	же
words@iys1984f	@iys1984f	203.17	203.894	приехал
words@iys1984f	@iys1984f	203.894	204.391	петь
words@iys1984f	@iys1984f	204.391	204.587	вроде
words@iys1984f	@iys1984f	204.587	204.969	как
words@iys1984f	@iys1984f	204.969	205.13	а
words@iys1984f	@iys1984f	205.13	205.683	занимаюсь
words@iys1984f	@iys1984f	205.683	206.346	какой-то
words@iys1984f	@iys1984f	206.346	206.758	фигней
words@iys1984f	@iys1984f	206.758	206.959	вот
words@iys1984f	@iys1984f	296.233	296.557	давайте
words@iys1984f	@iys1984f	296.557	296.927	бригадир
words@iys1984f	@iys1984f	296.927	297.517	командуйте
words@iys1984f	@iys1984f	297.517	297.708	что
words@iys1984f	@iys1984f	297.708	297.969	делать
words@iys1984f	@iys1984f	298.989	299.251	откры
words@iys1984f	@iys1984f	299.251	299.592	открывать
words@iys1984f	@iys1984f	300.896	301.095	так
words@iys1984f	@iys1984f	309.567	309.839	таак
words@iys1984f	@iys1984f	314.994	315.326	перчатки
words@iys1984f	@iys1984f	315.326	315.658	можно
words@iys1984f	@iys1984f	315.658	316.02	будет
words@iys1984f	@iys1984f	316.02	316.351	надеть
words@iys1984f	@iys1984f	318.393	318.753	спасибо
words@iys1984f	@iys1984f	325.592	325.854	валик
pos@rvb1977m	@rvb1977m	2.066	2.389	PRON
pos@rvb1977m	@rvb1977m	2.389	2.712	VERB
pos@rvb1977m	@rvb1977m	2.712	3.035	ADP
pos@rvb1977m	@rvb1977m	3.035	3.358	PROPN
pos@rvb1977m	@rvb1977m	3.358	3.681	VERB
pos@rvb1977m	@rvb1977m	3.681	4.005	NOUN
pos@rvb1977m	@rvb1977m	4.29	4.508	ADV
pos@rvb1977m	@rvb1977m	4.508	4.726	SCONJ
pos@rvb1977m	@rvb1977m	4.726	4.944	ADJ
pos@rvb1977m	@rvb1977m	4.944	5.162	AUX
pos@rvb1977m	@rvb1977m	5.162	5.38	VERB
pos@rvb1977m	@rvb1977m	5.38	5.598	ADV
pos@rvb1977m	@rvb1977m	5.598	5.816	SCONJ
pos@rvb1977m	@rvb1977m	5.816	6.034	PRON
pos@rvb1977m	@rvb1977m	6.034	6.252	SCONJ
pos@rvb1977m	@rvb1977m	6.252	6.47	ADV
pos@rvb1977m	@rvb1977m	6.47	6.688	AUX
pos@rvb1977m	@rvb1977m	6.688	6.906	VERB
pos@rvb1977m	@rvb1977m	6.906	7.124	ADP
pos@rvb1977m	@rvb1977m	7.124	7.342	PROPN
pos@rvb1977m	@rvb1977m	7.342	7.56	PRON
pos@rvb1977m	@rvb1977m	7.56	7.783	VERB
pos@rvb1977m	@rvb1977m	8.447	8.694	PRON
pos@rvb1977m	@rvb1977m	8.694	8.941	VERB
pos@rvb1977m	@rvb1977m	8.941	9.188	ADP
pos@rvb1977m	@rvb1977m	9.188	9.435	PRON
pos@rvb1977m	@rvb1977m	9.435	9.683	NOUN
pos@rvb1977m	@rvb1977m	10.608	10.978	VERB
pos@rvb1977m	@rvb1977m	10.978	11.348	ADP
pos@rvb1977m	@rvb1977m	11.348	11.718	NOUN
pos@rvb1977m	@rvb1977m	11.718	12.09	NOUN
pos@rvb1977m	@rvb1977m	12.773	13.089	PRON
pos@rvb1977m	@rvb1977m	13.089	13.405	VERB
pos@rvb1977m	@rvb1977m	13.405	13.721	ADV
pos@rvb1977m	@rvb1977m	13.721	14.037	PART
pos@rvb1977m	@rvb1977m	14.037	14.353	PRON
pos@rvb1977m	@rvb1977m	14.353	14.669	AUX
pos@rvb1977m	@rvb1977m	14.669	14.985	VERB
pos@rvb1977m	@rvb1977m	14.985	15.301	CCONJ
pos@rvb1977m	@rvb1977m	15.301	15.617	PRON
pos@rvb1977m	@rvb1977m	15.617	15.933	PRON
pos@rvb1977m	@rvb1977m	15.933	16.249	ADJ
pos@rvb1977m	@rvb1977m	16.249	16.565	ADP
pos@rvb1977m	@rvb1977m	16.565	16.881	NOUN
pos@rvb1977m	@rvb1977m	16.881	17.197	ADV
pos@rvb1977m	@rvb1977m	17.197	17.513	PROPN
pos@rvb1977m	@rvb1977m	17.513	17.829	PROPN
pos@rvb1977m	@rvb1977m	18.593	18.953	PRON
pos@rvb1977m	@rvb1977m	18.953	19.313	PRON
pos@rvb1977m	@rvb1977m	19.313	19.673	AUX
pos@rvb1977m	@rvb1977m	19.673	20.033	ADV
pos@rvb1977m	@rvb1977m	20.033	20.393	CCONJ
pos@rvb1977m	@rvb1977m	20.393	20.753	PRON
pos@rvb1977m	@rvb1977m	20.753	21.113	PRON
pos@rvb1977m	@rvb1977m	21.113	21.473	VERB
pos@rvb1977m	@rvb1977m	21.473	21.833	ADP
pos@rvb1977m	@rvb1977m	21.833	22.193	PRON
pos@rvb1977m	@rvb1977m	22.193	22.553	ADJ
pos@rvb1977m	@rvb1977m	22.553	22.913	NOUN
pos@rvb1977m	@rvb1977m	22.913	23.273	PRON
pos@rvb1977m	@rvb1977m	23.273	23.633	VERB
pos@rvb1977m	@rvb1977m	23.633	23.993	SCONJ
pos@rvb1977m	@rvb1977m	23.993	24.353	NOUN
pos@rvb1977m	@rvb1977m	24.353	24.713	ADP
pos@rvb1977m	@rvb1977m	24.713	25.073	NOUN
pos@rvb1977m	@rvb1977m	25.073	25.433	NOUN
pos@rvb1977m	@rvb1977m	25.433	25.793	VERB
pos@rvb1977m	@rvb1977m	25.793	26.153	ADV
pos@rvb1977m	@rvb1977m	26.153	26.513	NUM
pos@rvb1977m	@rvb1977m	26.513	26.873	NOUN
pos@rvb1977m	@rvb1977m	26.873	27.233	VERB
pos@rvb1977m	@rvb1977m	27.233	27.593	ADV
pos@rvb1977m	@rvb1977m	27.593	27.953	NOUN
pos@rvb1977m	@rvb1977m	27.953	28.313	ADP
pos@rvb1977m	@rvb1977m	28.313	28.673	NOUN
pos@rvb1977m	@rvb1977m	28.673	29.033	ADV
pos@rvb1977m	@rvb1977m	29.033	29.393	PART
pos@rvb1977m	@rvb1977m	29.393	29.753	PRON
pos@rvb1977m	@rvb1977m	29.753	30.135	VERB
pos@rvb1977m	@rvb1977m	30.9	31.13	PART
pos@rvb1977m	@rvb1977m	31.13	31.36	VERB
pos@rvb1977m	@rvb1977m	31.36	31.592	PART
pos@rvb1977m	@rvb1977m	31.925	32.118	PRON
pos@rvb1977m	@rvb1977m	32.118	32.312	AUX
pos@rvb1977m	@rvb1977m	33.507	33.896	PRON
pos@rvb1977m	@rvb1977m	33.896	34.285	VERB
pos@rvb1977m	@rvb1977m	34.285	34.675	ADV
pos@rvb1977m	@rvb1977m	34.733	34.849	CCONJ
pos@rvb1977m	@rvb1977m	36.754	37.123	VERB
pos@rvb1977m	@rvb1977m	37.123	37.492	VERB
pos@rvb1977m	@rvb1977m	37.492	37.861	 PRON
pos@rvb1977m	@rvb1977m	37.861	38.231	NOUN
pos@rvb1977m	@rvb1977m	38.78	39.084	ADP
pos@rvb1977m	@rvb1977m	39.084	39.388	NOUN
pos@rvb1977m	@rvb1977m	39.388	39.692	PART
pos@rvb1977m	@rvb1977m	39.692	39.996	ADJ
pos@rvb1977m	@rvb1977m	39.996	40.3	PART
pos@rvb1977m	@rvb1977m	40.3	40.604	ADJ
pos@rvb1977m	@rvb1977m	40.604	40.908	ADJ
pos@rvb1977m	@rvb1977m	40.908	41.212	NOUN
pos@rvb1977m	@rvb1977m	41.212	41.516	PRON
pos@rvb1977m	@rvb1977m	41.516	41.829	ADV
pos@rvb1977m	@rvb1977m	42.995	43.423	ADV
pos@rvb1977m	@rvb1977m	43.423	43.851	PART
pos@rvb1977m	@rvb1977m	43.851	44.279	VERB
pos@rvb1977m	@rvb1977m	44.279	44.707	ADV
pos@rvb1977m	@rvb1977m	44.707	45.135	SCONJ
pos@rvb1977m	@rvb1977m	45.135	45.563	NOUN
pos@rvb1977m	@rvb1977m	45.563	45.991	CCONJ
pos@rvb1977m	@rvb1977m	45.991	46.419	NOUN
pos@rvb1977m	@rvb1977m	46.419	46.847	CCONJ
pos@rvb1977m	@rvb1977m	46.847	47.275	NOUN
pos@rvb1977m	@rvb1977m	47.275	47.703	ADV
pos@rvb1977m	@rvb1977m	47.703	48.14	VERB
pos@rvb1977m	@rvb1977m	48.496	48.826	ADP
pos@rvb1977m	@rvb1977m	48.826	49.156	NOUN
pos@rvb1977m	@rvb1977m	49.156	49.486	NOUN
pos@rvb1977m	@rvb1977m	49.486	49.816	NOUN
pos@rvb1977m	@rvb1977m	49.816	50.146	NOUN
pos@rvb1977m	@rvb1977m	50.146	50.476	PRON
pos@rvb1977m	@rvb1977m	50.476	50.806	ADV
pos@rvb1977m	@rvb1977m	50.806	51.136	VERB
pos@rvb1977m	@rvb1977m	51.136	51.466	SCONJ
pos@rvb1977m	@rvb1977m	51.466	51.796	NOUN
pos@rvb1977m	@rvb1977m	51.796	52.126	ADP
pos@rvb1977m	@rvb1977m	52.126	52.456	NOUN
pos@rvb1977m	@rvb1977m	52.456	52.786	ADP
pos@rvb1977m	@rvb1977m	52.786	53.116	PROPN
pos@rvb1977m	@rvb1977m	53.116	53.446	CCONJ
pos@rvb1977m	@rvb1977m	53.446	53.776	PART
pos@rvb1977m	@rvb1977m	53.776	54.106	ADP
pos@rvb1977m	@rvb1977m	54.106	54.436	PRON
pos@rvb1977m	@rvb1977m	54.436	54.766	VERB
pos@rvb1977m	@rvb1977m	54.766	55.11	NOUN
pos@rvb1977m	@rvb1977m	55.494	55.974	VERB
pos@rvb1977m	@rvb1977m	55.974	56.454	NOUN
pos@rvb1977m	@rvb1977m	56.454	56.934	PRON
pos@rvb1977m	@rvb1977m	56.934	57.414	VERB
pos@rvb1977m	@rvb1977m	57.414	57.894	ADP
pos@rvb1977m	@rvb1977m	57.894	58.374	NOUN
pos@rvb1977m	@rvb1977m	58.374	58.854	NOUN
pos@rvb1977m	@rvb1977m	58.854	59.334	ADP
pos@rvb1977m	@rvb1977m	59.334	59.819	PROPN
pos@rvb1977m	@rvb1977m	60.603	60.948	ADP
pos@rvb1977m	@rvb1977m	60.948	61.293	NOUN
pos@rvb1977m	@rvb1977m	61.293	61.638	NOUN
pos@rvb1977m	@rvb1977m	61.638	61.983	ADP
pos@rvb1977m	@rvb1977m	61.983	62.328	PRON
pos@rvb1977m	@rvb1977m	62.328	62.673	VERB
pos@rvb1977m	@rvb1977m	62.673	63.018	 PRON
pos@rvb1977m	@rvb1977m	63.018	63.363	NOUN
pos@rvb1977m	@rvb1977m	63.363	63.713	NOUN
pos@rvb1977m	@rvb1977m	64.405	64.725	CCONJ
pos@rvb1977m	@rvb1977m	64.725	65.045	PRON
pos@rvb1977m	@rvb1977m	65.045	65.365	NOUN
pos@rvb1977m	@rvb1977m	65.365	65.685	ADP
pos@rvb1977m	@rvb1977m	65.685	66.005	NUM
pos@rvb1977m	@rvb1977m	66.005	66.325	NOUN
